-40,140,145.608956429,112.464408388,-55.638558705686,134.559722716333,145.60219778561,105.945395900923
-40,160,167.663083845,110.317408743,-58.2160771773901,157.231669972979,164.924225024706,104.036243467926
-40,180,b,b,#VALUE!,#VALUE!,184.390889145858,102.528807709152
-40,200,b,b,#VALUE!,#VALUE!,203.960780543711,101.30993247402
-40,220,b,b,#VALUE!,#VALUE!,223.606797749979,100.304846468766
-60,40,c,c,#VALUE!,#VALUE!,72.1110255092798,146.30993247402
-60,60,c,c,#VALUE!,#VALUE!,84.8528137423857,135
-60,80,c,c,#VALUE!,#VALUE!,100,126.869897645844
-60,100,c,c,#VALUE!,#VALUE!,116.619037896906,120.963756532074
-60,120,a,a,#VALUE!,#VALUE!,134.164078649987,116.565051177078
-60,140,149.354464451,118.256993557,-70.7084637778452,131.556334707312,152.315462117278,113.198590513648
-60,160,171.222601166,115.48699446,-73.6781482902288,154.559728307778,170.880074906351,110.556045219583
-60,180,187.416926351,114.000052004,-76.2294868803018,171.213812564355,189.736659610103,108.434948822922
-60,200,b,b,#VALUE!,#VALUE!,208.806130178211,106.699244233994
-60,220,b,b,#VALUE!,#VALUE!,228.035085019828,105.255118703058
-80,40,c,c,#VALUE!,#VALUE!,89.4427190999916,153.434948822922
-80,60,c,c,#VALUE!,#VALUE!,100,143.130102354156
-80,80,c,c,#VALUE!,#VALUE!,113.137084989848,135
-80,100,c,c,#VALUE!,#VALUE!,128.062484748657,128.65980825409
-80,120,c,c,#VALUE!,#VALUE!,144.22205101856,123.69006752598
-80,140,a,a,#VALUE!,#VALUE!,161.245154965971,119.744881296942
-80,160,a,a,#VALUE!,#VALUE!,178.885438199983,116.565051177078
-80,180,196.087267438,117.536160262,-90.6527766807761,173.874352713007,196.977156035922,113.962488974578
-80,200,218.799288497,116.802415875,-98.6599197131589,195.292982180585,215.40659228538,111.801409486352
-80,220,233.208067189,114.652516403,-97.2743517616837,211.95212452668,234.093998214392,109.9831065219
-80,240,b,b,#VALUE!,#VALUE!,252.98221281347,108.434948822922
-100,40,c,c,#VALUE!,#VALUE!,107.70329614269,158.198590513648
-100,60,c,c,#VALUE!,#VALUE!,116.619037896906,149.036243467926
-100,80,c,c,#VALUE!,#VALUE!,128.062484748657,141.34019174591
-100,100,c,c,#VALUE!,#VALUE!,141.42135623731,135
-100,120,c,c,#VALUE!,#VALUE!,156.204993518133,129.805571092265
-100,140,c,c,#VALUE!,#VALUE!,172.046505340853,125.537677791974
-100,160,c,c,#VALUE!,#VALUE!,188.679622641132,122.005383208084
-100,180,a,a,#VALUE!,#VALUE!,205.91260281974,119.054604099077
-100,200,a,a,#VALUE!,#VALUE!,223.606797749979,116.565051177078
-100,220,243.246460578,119.660400802,-120.372507414085,211.374785730395,241.660919471891,114.443954780417
-100,240,b,b,#VALUE!,#VALUE!,260,112.61986494804
